address,persona,copy_trading_score,quality_score,profitability_score,risk_adjusted_score,total_pnl,roi,win_rate,total_trades,profit_factor,persona_confidence
4QzYfSEefzeMx378s2E8UUSkGvbarNERxSDurJCAqiom,Consistent Performer,0.5931599608695654,0.5092213333333335,0.4474426666666667,0.5975358695652174,53464.0,46.35,75.0,230,3.0,0.5092213333333335
HdxkiXqeN6qpK2YbG51W23QSWj3Yygc1eEk2zwmKJExp,Consistent Performer,0.5279079151601831,0.40571455072463775,0.4369586666666667,0.3751766447368421,157558.0,11.67,58.18,304,1.391304347826087,0.40571455072463775
GEFxh7W6PGiJ5n9RWQzB7Rh1aFrcZVPTzp2vourDGUQ1,Consistent Performer,0.49288685833333334,0.3590587777777779,0.3876953333333334,0.3396761574074074,39303.0,38.62,55.0,216,1.2222222222222223,0.3590587777777779
BpfFAfU1jvBWMPK66pL7dstQJbA5DGJDEvpcsfYUmoFB,Consistent Performer,0.48071669729166666,0.37425293333333337,0.35824253333333334,0.47731463541666663,9073.8,17.08,64.71,64,1.8333333333333333,0.37425293333333337
2Axpck3z2EbonhrY614WwcD29rFCgcaKoX23QbfJFwwN,Consistent Performer,0.467612584962406,0.3293412857142858,0.353734,0.33061618796992476,17921.0,24.08,54.84,95,1.2142857142857142,0.3293412857142858
69x2jpq3afCXDpb3iju1f228VQK5BMyd8F5eU4JWNt7J,Consistent Performer,0.43496520823529405,0.3453818,0.35056360000000003,0.3966719607843137,1705.4,22.07,60.0,51,1.5,0.3453818
